"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"87",1150,2005,1301,12,1,"north carolina st.","ACC","charlotte","CUSA",-0.562648982475502,0.703110070309368,0.475259859855849,-0.646495766156192,-1.82238533249943,-2.43212028486413,1.17822721097225,0.985822856846137,-0.973512715482437,-0.129912102660397,1.34190732439302,0.13120726615869,-0.843323327728631,-0.577122370476069,-0.359235233019059,0.323511797461479,0.796678553829637,1.88640720335042,0.0380068301843253,1.72815388416552,0.568746423314215,1.36292558715797,1.62300469942239,1.30115630324942,0.967414244016505,1.54791969866201,-1.22283945146967,-1.18003172119046,1.16077708865113,-0.464460101443091,-1.09423438658096,-1.36327270556297,-0.795816061819504,-0.31162818911672,0.631971614485314,1.69473788556563,-0.476378919411633,-0.78675546671492,-1.35323085091958,0.830227486591215,-0.976036777011582,-0.727288254034512,1.02274101796357,0.216440887669569,NA,-2.21198916850924,0.538818660316231,-0.899823437193711,0.984005092235638,-0.548717345204309,0.803193257806336,-1.89089511213777,-0.189466011359386,NA,NA,-1.13547942373836,NA,NA,NA,NA,NA
"92",1153,2012,1400,-6,0,"texas","B12","cincinnati","BE",0.0569375778915603,-0.0653115823573572,0.497594083106977,0.685183910052384,0.727312483290057,-2.14546212062452,0.37696737158581,0.706065090723535,0.146320174487339,2.08713679351778,0.148746330368315,0.953152133947443,0.637669070495162,2.82169704227078,0.363568205524529,-0.573947523086322,-0.144930723455793,2.65482815403424,-0.531873787653401,0.610952494141782,2.49607891225147,0.198712155996822,0.288205925331906,-0.346219163033537,-0.725347695883166,1.25762434838711,-0.13602672196346,-0.450502798635586,-0.781124981266337,-1.24875542520511,-1.20429107481413,-0.167831423102501,3.50268343730995,-0.16054825424059,-1.47382731655709,2.37851847720796,-1.45359680289867,-0.314960605758009,-1.25394733332358,0.106166958150051,0.859057274272239,-0.20189823932499,0.534680815714525,-1.00971861779714,0.105774184263057,-0.115860019689826,-0.378077083861491,-0.926021894375622,-0.766749337909607,1.00513493380413,-1.1004572024202,-0.0746196065979872,0.262344949393237,0.262273695549103,0.0815157169784553,-0.999950716596525,-0.981854006589948,0.576217347749566,0.315272880244704,-0.217501204109378,-0.533521150181047
"94",1153,2015,1345,0,0,"purdue","B10","cincinnati","Amer",0.0816505045015045,-0.0850798476041463,0.398695800130015,0.608770132360004,1.40953722846754,0.143316855441065,0.751227446146934,1.23314083003811,0.0383378022330111,-1.14284282117147,0.242469450812766,-0.410320019031078,-0.190976879371584,0.952042268628855,0.645009620768638,-0.933038991391379,-0.476062934057711,2.13877763646029,-0.107889108476589,0.443561618245668,0.35597798307032,0.392518415225982,1.28011967881281,1.79428830522874,0.499278659900127,1.59635560410378,0.0992286118243084,1.78650515285122,-0.616872194665683,-1.41592973294252,-0.619756251793919,-0.794837386388304,0.854896781051901,-0.607990554312106,0.200503948624551,2.30415369354224,-0.905711715395738,-0.836454959863304,-0.684111834878293,0.246237887872981,1.49727491954812,0.973127810107421,0.139439140184239,0.644542471364198,0.464755003692696,0.671927049832879,1.78429089105123,-0.860336948697705,-0.23753299815366,0.258038445256408,1.10570823845361,0.818670326325497,0.694956632598291,0.238492766774134,-0.0455526360332689,0.698852818065711,0.063873834250828,1.84316166642198,0.686307447313119,-0.244725430895726,0.256462789924802
"99",1157,2014,1438,11,1,"virginia","ACC","coastal carolina","BSth",-4.11417462142862,3.55964505441033,2.65655520337736,-2.84838768264432,-2.08939448405451,-0.644947811457645,2.93771495758807,2.11742559157007,-2.92160572012367,2.25651793721246,1.05017614489895,-1.70252247849678,-0.0670694140083059,0.690747978217012,-1.36609167661805,0.00634218932940667,-1.18180359876547,-1.22358260026783,1.61779258755382,0.483311713288321,-0.496073819716302,-0.895762585819464,-1.49594266746065,3.07996227298403,-0.306856639030543,-0.00069773279159141,-1.63857920362119,-1.76479743133209,1.06381915079541,-0.231406625465543,-0.149862150336522,-2.33063445701118,-0.0102300760629026,-0.0171334450155015,0.024938702593263,-1.09854579811083,1.81692336204443,-1.06179221419779,1.89554040307177,3.05951343199618,-1.26534399075635,-1.12629002484697,0.736293382489484,-0.548136540520305,-1.25567594765256,-1.29174145399502,1.31625208757396,-0.90474173175752,0.944942899498255,-2.35304081053927,2.7255211558914,-1.76136569550855,-0.637853173153675,-2.52790316000299,-1.63880873588023,-2.23551641855092,-1.11411463170186,-2.14137161827255,-0.986015593208486,-0.957075150207878,-0.0414927647752776
"104",1163,2004,1436,-17,0,"vermont","AE","connecticut","BE",3.49871793785717,-3.42702398470417,-2.71097827670479,2.5975946639337,-1.33737033646952,2.38447322921205,-3.22251839158368,-3.1697820175955,2.19904008547795,-1.90273313243121,-2.03206045248188,-0.269645108586355,-2.4184908607411,-0.501668186906561,3.11840452951984,1.02674927887532,-0.990032954033477,-0.0527234229460205,-2.72865963824413,-1.35386367379739,1.5630468226346,2.78683151469177,-0.322873767973293,0.347157584975836,1.86837842782164,0.289674437253473,3.54313476536456,-2.49567055635488,-3.14319988754907,1.17703099889409,1.44186212087294,1.74490430434655,0.783611246534071,-1.6472409369764,1.17545442123044,-1.18190806963562,0.101880188657726,0.875086722778241,-1.48130800057814,-3.44861633004177,-2.60740138148313,-2.99396394709512,-2.5973253546622,0.0876443139663348,NA,-2.77552048601309,-1.70647030336181,0.748698477329877,-4.23288799383379,-0.647187602289209,-0.669155959530684,0.089605884134368,2.94037717312128,NA,NA,-0.451037032436443,NA,NA,NA,NA,NA
"105",1163,2005,1301,3,1,"north carolina st.","ACC","connecticut","BE",0.169882978492453,-0.361509390989646,0.523115436348923,1.22262293555902,-1.94207709016665,-0.792146100053608,0.25642356591835,-0.0412533857509642,-0.437680155204674,-0.875812630508226,1.15105696096116,-1.09158997637511,-2.49472137329315,-0.577122370476069,2.50211393869016,2.28470897348861,1.82303541973064,2.36654041981518,0.847067584919202,0.703038427815339,0.110333864448928,0.395270166798378,-1.93505254184636,-0.285145431695601,3.33615227125508,1.98338192901689,2.10708565196489,1.05369786834473,-2.78483527432248,1.45737617652984,-1.64315857307659,-0.661600648466607,-0.933858769965788,-2.88738891539122,3.09708553779684,1.87254811145064,-0.323255017307754,-1.08439706008116,-1.53563065947747,-0.361927268326848,-1.01688734963402,-1.48305951296616,-0.237001319021891,2.65282235952906,NA,-4.51100742799063,-1.13479004017235,0.962280905597506,-3.5661525380332,-1.53319825165878,0.38147390731746,-0.843667039989341,2.67506630420815,NA,NA,0.0224240325843368,NA,NA,NA,NA,NA
"110",1163,2009,1345,-12,0,"purdue","B10","connecticut","BE",0.309848892090711,-0.825801225750809,-0.988654825000104,0.30889754905597,-0.573676937646836,-0.897640381265069,-0.132201168794179,-0.416740425768198,-0.21849088879754,-0.68745425152843,-0.522977058805468,-0.410822977854033,-2.62982716157748,-2.8196804790236,0.8361006061948,2.27236032654583,0.753089068536702,2.01005092587494,0.234841254351903,-0.897011138271627,0.684843912047698,0.13227556853884,-1.19808277904533,0.705184313991752,2.05789614383247,1.16058609466821,0.398104634110986,-1.39086998543375,-1.5231410597396,1.28044381291326,1.53388030034517,0.0124348206187038,-2.08451076817526,-1.41231425555257,2.23309017233532,1.88542530344564,-1.14799033860743,-0.183120683933933,-1.42938806685792,-0.758132395092384,-1.88859156347379,-1.50484712350987,-1.43918421946758,1.57055656682179,NA,-2.98910185807525,-0.480984878899816,0.968751204484404,-2.45716806773703,-0.714266185969724,0.266455298988529,-1.77418019995975,0.726974260497818,-0.629394645229637,NA,0.27630941821657,NA,NA,NA,1.66668482333705,NA
"113",1163,2011,1361,-7,0,"san diego st.","MWC","connecticut","BE",-0.0488368877104787,0.141061032597957,-0.256244493841575,-0.500190485464362,-0.584365773076654,0.235878684953426,-1.00292222518536,-0.725743020370546,0.995900688280081,0.409938858285184,0.856258197630903,-0.00659725005920897,-0.189208723120892,-0.537577433600655,-0.0883352800497184,0.79602019934272,-1.45526872580098,0.172423115523845,0.467147173027389,0.892780292282379,-1.86208724860615,-0.902917139907693,-1.21344269551989,-0.0891843568738304,0.142411205727611,-0.484634278473327,0.170920803648864,1.59138659713208,-0.52082869441101,-0.0410507894872292,-0.533383735763913,-0.757700284855913,-1.49576542434346,0.476356948243875,0.279172989427212,0.492834328247056,0.606477815580102,-0.999287644214612,1.33300635469721,-0.00242281336863737,-0.131943758365223,0.547978493889372,1.31388095802996,0.230117348676987,-0.621316707460928,-0.64845192520099,0.227431646045956,-0.179913341534931,-0.814890481136763,-0.296422397787503,0.428467874664971,-1.10948629045423,0.213307516639899,-1.27650279662848,-2.20485820557963,-1.82452005328667,-0.940697510883642,-1.19459344656456,-1.36537722834896,0.489205465858,-1.23998462302375
"115",1163,2012,1235,13,1,"iowa st.","B12","connecticut","BE",-0.178753924391185,0.195399329221447,0.382282848129962,0.107327055125689,0.856376188998804,0.617247064293657,-0.175375209609167,-0.0876320115860175,0.212254639581548,-1.02341364389934,0.992241502543304,-0.237849734024951,-1.15354984668887,0.868300574294577,1.79662737646367,0.101125650857741,-2.78104101689215,0.163341009280891,1.53997538031634,0.0814769957833106,0.724702314605469,2.07281473724557,-1.25846782771415,0.718490377831174,2.24890058306099,-1.79114900248826,3.34833781510372,-1.65887422328498,-3.43479218780276,-0.284790966520346,-0.0232949644522922,-0.875706525631166,0.728749479664073,-2.81279992124933,2.26416418012317,-0.487595224730217,2.58061885281427,-2.28283230526127,0.822162115868074,0.0986070114644833,0.868923273993418,-0.171064443881944,-0.129023762187155,2.44012893446884,-0.732577509252393,0.182295148688027,0.414700942411926,-0.128396937309495,-3.24211054874454,0.0408084435026128,0.278009707379358,1.30960037020018,2.53956443945826,-1.700289781236,-3.0417234759894,-1.15286482195557,0.807526885960031,-0.809812191957564,1.05011486471884,0.343201503139449,0.248119412200096
"117",1163,2014,1277,-6,0,"michigan st.","B10","connecticut","Amer",-0.12190896033585,0.206746475473237,0.875407192384643,0.646424286062724,0.199878617121309,-1.92026470558278,0.309260372048105,0.298138257775671,-0.2181617072547,-0.0907778188362677,1.16434982425129,0.0488115958506319,0.653452612869844,-0.968382423555451,0.596371030596242,-0.777161497212516,-1.83134711216834,0.829915292423276,0.149386026868126,1.45567925432712,-2.03996935424927,-0.577338406391527,-0.121238733334091,2.30577062735716,0.299478672297769,0.144571573648628,0.536300194193603,2.94653753789659,-0.617002828608688,-0.284481418128212,-0.447477600731212,1.15581922408468,-2.00801777275428,0.62694423372282,0.328512167844496,1.17994119445295,-1.37769063204389,0.49430293147424,-0.460989128435792,0.281442842255415,0.707464661550637,1.34179754970465,1.15749038983522,0.63193485797082,0.646831878343815,0.682116591206047,2.51174403082085,-0.170509176682535,-0.97815205733067,0.0853262959102133,1.90879508609038,-0.224471219822422,0.319671028772126,0.680388349034012,-1.76566455659816,-1.1301483845449,-0.493363842103992,0.0290932131731912,-0.457833019996432,-0.603884973506416,0.114251919768314
"123",1166,2007,1305,0,1,"nevada","WAC","creighton","MVC",0.405078129102014,-0.31760350435842,0.505335413718737,1.07377507320723,1.10513165237478,1.17061708428477,-1.14990380816166,-1.12099408929989,0.818364675486986,-0.341027303539901,1.5480956070058,-0.301440483147758,0.712327888602143,-2.14607756068657,-1.07295434067803,-2.14777842170493,-0.367683187468772,-0.544749340425644,2.53555923188629,0.462473993190301,0.0699864409856379,-2.58073688551213,-0.434458538223971,-0.0831615859831897,-0.970121960489089,-1.64589249934307,-0.211754665450836,1.08345703230813,0.706760876998875,-1.37932473233989,-0.377784338791935,-2.14494894934922,-2.57542798502553,1.09226038514737,0.144420365775425,-0.112530613089911,2.26887633847422,-2.32759559329001,1.8243111885276,-0.315759022957158,1.99551821057943,2.7636402067477,1.7579103703916,0.914169281845989,NA,1.81040850493597,1.85252863794699,-0.786033744586226,1.42670119020684,0.426971432131546,1.00584291347332,1.83585829398164,-0.325421543500607,NA,NA,0.312463531980149,NA,NA,NA,NA,NA
"130",1172,2008,1211,-6,0,"gonzaga","WCC","davidson","SC",0.30754130570329,-0.536661439825369,-0.495522376306945,0.335131276829816,0.103371625605939,0.0500388973992834,0.109522622987618,-0.116193258730324,-0.320682580340569,-0.596006881296453,0.171927934405609,1.87773279034292,0.709577423323287,2.86659201900878,-1.51547082239865,-1.13224725150366,0.309167314561277,-0.900199812664866,0.0755787802599581,0.279609355975856,-0.439261270763656,1.29593864938551,1.73970944183126,-1.11264893808742,-1.46676923424995,-1.3554307062328,-1.16681459724328,0.383941180115458,1.38788316993451,0.279564805233726,-0.152918172556285,-0.140276006152874,2.55712741786565,0.613240934673698,-1.77857483415872,-0.325092710823996,0.301833361163633,-0.0596686787537157,-0.575052061566304,0.0874343500990387,-0.304373227262343,-0.834817716015933,0.763203878227922,-2.01192204708003,NA,0.401863408060095,-1.44381317055691,-0.26330679689035,1.12982177035426,1.56248162714652,-2.22892627762651,0.325641636460178,-1.18914170441621,NA,NA,-0.27729518423893,NA,NA,NA,NA,NA
"135",1173,2014,1196,10,1,"florida","SEC","dayton","A10",-0.754100159844477,1.64503634941596,0.497124885499473,-2.21283357984791,-0.865923054597967,0.341735244246549,0.572311628911115,0.62027725550564,-0.372140343656542,1.17832538326414,-0.0806106444566947,-0.264836558423168,0.374530118929259,0.321586303867062,-1.42396593415957,1.02945658876249,-0.0683810040676116,-2.03739165807758,-0.7304267663764,0.346111725792426,-0.349831197036577,-2.12338567770896,1.19308015212365,0.353940940967869,0.464516627619041,-0.0489928019880459,-1.72064904257871,-0.666217533697221,0.382435589973766,1.13707013020102,-0.705196005829316,-0.131951164868854,0.143052011769493,-0.193259707498524,0.110694203659008,-1.63440699574965,0.432351523102459,0.79294629410255,2.17274598806783,1.33160656616302,-0.492924175682143,-0.532562484286756,-0.144031967077333,-0.0670034982810294,0.219403534182821,0.197738694873679,-0.0617100518571222,0.725250183476581,0.317342239032768,-0.548149306351662,0.39045387953014,-1.14452102783303,-1.55236539033548,-0.241783708472249,0.00650183260063575,-0.38566197700957,-1.22226383366308,0.884941856731691,-2.45215870984182,0.597276601476189,-1.38701980171415
"137",1173,2015,1328,6,1,"oklahoma","B12","dayton","A10",-0.587361909085446,0.955103967955186,0.484376365536216,-0.99853824589525,0.78403437944316,-1.58256758017449,1.27420452659222,1.33103969638045,-0.795647521146507,0.162769826342715,-1.40804642620979,-0.125596845091856,2.12147853192188,-3.26950673294981,-1.32091646170907,-0.543725107792743,1.07749334217276,-0.408173895185244,-0.534738045245765,-1.58067365391724,1.5159748285941,-1.0887433195769,1.05695013831146,-2.36320968182201,-0.924345966152478,-0.339467398393337,-1.5281582361252,-1.17221293903747,1.80825195721429,-0.45134617747349,-1.01826032376249,0.284638280087203,-1.83585623531769,1.21544107252807,-0.292427621149422,-0.262880527077205,-0.488009679592735,0.718638416546654,-0.741100004358634,0.996294195164805,0.701840112228519,1.39949734732163,-1.19231616574585,0.033185272246332,2.32628538492211,2.27499430268329,-0.767114591889411,-0.14640501507741,1.90399357419154,0.269725577364327,-0.826544563266955,0.357209376153724,-1.49664233617107,0.779666113579094,2.11446391308941,1.52655186268018,-0.559776474052069,1.48790279028673,0.619204057038615,-0.0850464884622413,-0.353398167232574
"139",1173,2015,1129,-1,0,"boise st.","MWC","dayton","A10",0.162960219330191,-0.111917876912814,0.363143859308123,0.590606337680807,-0.443877920082179,-0.33474584081503,-0.661683789003112,-0.325810975878072,0.7842789543049,-0.658833907402173,0.120464998429111,-0.855528942246176,1.15949495002149,-3.35258388148646,0.179403970625214,-0.665263971030435,-0.932592354045087,0.159924940759452,1.22870655136644,-1.0617200347779,1.04161345144558,-1.0887433195769,-0.748732960343257,-2.42158715822916,0.473927155008469,-0.533057380620064,0.620777043857158,0.931128944140702,-0.136132157620293,-0.791787432344913,-0.997165792781784,0.616277336219816,-2.56628435721386,-0.329685370029352,1.47762579691045,0.246330531991826,-0.268336796546093,0.0800764353808605,-0.233711244222106,-0.187603765725156,0.467771265958998,0.973096504977711,-0.237866442886824,1.56843348821856,0.944680001559378,0.544299166002385,-0.910124858592863,-0.688520729744402,-0.182577003762754,-0.811906724394078,-0.0616514651207197,-0.314216884752844,-0.0373206831528978,-0.0114821517800913,-0.955506802394873,-1.13851976787868,-1.00333619500838,-0.572468783537734,-0.581343964997308,-0.481600854315357,-0.371305198666172
"155",1181,2010,1124,-7,0,"baylor","B12","duke","ACC",0.120208949435973,-0.913394862201215,-0.247597185768712,1.24012344806605,0.171272565092788,-0.725466029207254,-0.165907255710311,0.0938850975265129,0.441972250779523,-1.61637034000546,1.50685795048324,1.8189505913833,-0.523077256681121,-0.383625625185111,0.436450422540869,-1.43089388922156,0.149226697030038,0.0384863392573077,-0.15691808892168,2.17812919243869,-0.910375796274797,-2.19450024284001,0.95560531237715,-0.408292768284975,-0.15212429759048,2.61224209217307,-0.930982727503681,-0.397877245229012,2.32845262909593,-0.25123228561601,1.91328423344022,2.3360300093987,-1.18251330282336,1.08885747658004,-0.428696352982851,-0.16502071690156,-2.90375561290863,3.15782225267347,-1.08001675300739,-0.94284184518017,-0.0394051696874933,0.677832154498264,2.04329281740951,-0.416444123936693,-1.25826139316404,0.0336472136055979,0.105439515893507,-0.0780405157817392,2.06817852678711,1.61730331342511,-1.19232554671186,0.337497734181438,-0.856162360871133,3.27375238001342,1.04629137204501,-0.0368622273432322,1.54107560689364,1.05120464204536,-2.67927768454351,-1.12738193670768,2.03283111842205
"157",1181,2011,1112,16,1,"arizona","P10","duke","ACC",0.332750583986418,-0.991050551484339,-0.32006003360415,1.24377150001295,-0.957989176044547,1.07356891692115,-0.233026922576315,0.0292284538916118,0.456448952557759,-0.850978605970699,0.167837822624031,0.730081553194665,-0.273887093315133,1.28193829381504,1.84064813295151,-0.912457913153411,-1.1714008311458,1.21905552066045,0.84191192125295,-0.507417606798895,-0.264109709551796,1.55645667122989,0.293325897490092,0.844116039871761,0.0657650543267386,-1.45262259949205,2.71646928247358,1.12918981119448,-1.0742848888361,-1.54618949168516,0.796802102572741,0.884088826423381,0.962460729825966,-0.731938885429387,0.202058063009665,0.863037899919792,-0.0618980234718436,-0.64946029484249,-0.856452661138083,-1.0479817904065,-0.916831675156282,-1.32529562142642,-0.0519799052637954,-0.14541338894689,-0.748303267972203,-1.05384140940284,-0.13141820874478,-1.58787951874173,-1.45896500438095,0.422925553124053,-0.423674826639382,0.314918586776042,1.96753723983356,-0.245761830002598,-2.12595746444595,-1.86237485905545,0.831985773766279,0.139416634829883,1.05775175085177,-1.16449477856203,1.50948695595224
